Distance from Center (cmd=annotatePeaks.pl ER_Cluster2_peaks.bed hg38 -d ER_TagDir -hist 50 -size 5000)	ER_TagDir Coverage	ER_TagDir + Tags	ER_TagDir - Tags
-300	1.53258730939498	0.00636842105263158	0.00541315789473684
-250	1.78553861288736	0.00827894736842106	0.00605
-200	2.61878996556813	0.0156026315789474	0.00509473684210526
-150	5.05902606984752	0.0366184210526315	0.00605
-100	10.5793162813576	0.0640026315789475	0.0114631578947368
-50	17.0072552877522	0.0770578947368421	0.0219710526315789
0	20.8908017707822	0.0668684210526317	0.0633657894736843
50	17.3494835218889	0.0191052631578947	0.0869289473684209
100	11.323290703394	0.0171947368421053	0.0748289473684211
150	5.49053123462864	0.00955263157894737	0.0308868421052631
200	3.46692080668963	0.00700526315789474	0.0206973684210526
250	2.23192326610921	0.00382105263157895	0.0105078947368421
300	1.66650270536154	0.00477631578947369	0.00700526315789474
350	1.47306935563208	0.00605	0.00636842105263158
400	1.19035907525825	0.00222894736842105	0.00413947368421053
450	1.19035907525825	0.00477631578947369	0.00509473684210526
500	1.07132316773242	0.00254736842105263	0.00286578947368421
550	1.11596163305461	0.00254736842105263	0.00286578947368421
600	1.24987702902116	0.00413947368421053	0.00541315789473684
650	1.30939498278407	0.00668684210526316	0.00573157894736842
700	1.19035907525825	0.00350263157894737	0.00509473684210526
750	1.04156419085097	0.00191052631578947	0.00286578947368421
800	0.937407771765872	0.00318421052631579	0.00286578947368421
850	0.863010329562232	0.00159210526315789	0.00382105263157895
900	0.9522872602066	0.00382105263157895	0.00413947368421053
950	0.996925725528784	0.00413947368421053	0.00222894736842105
1000	1.17547958681752	0.00350263157894737	0.00477631578947369
1050	1.14572060993606	0.00318421052631579	0.00350263157894737
1100	1.20523856369898	0.00382105263157895	0.00541315789473684
1150	1.04156419085097	0.00254736842105263	0.00413947368421053
1200	1.14572060993606	0.00509473684210526	0.00413947368421053
1250	1.02668470241024	0.00191052631578947	0.00350263157894737
1300	1.02668470241024	0.00286578947368421	0.00413947368421053
1350	1.14572060993606	0.00509473684210526	0.00382105263157895
1400	1.5921052631579	0.00923421052631579	0.00318421052631579
1450	2.24680275454993	0.0108263157894737	0.00700526315789474
1500	2.88662075750124	0.0130552631578947	0.00509473684210526
1550	3.4520413182489	0.0117815789473684	0.00859736842105264
1600	3.36276438760453	0.00859736842105264	0.0130552631578947
1650	2.66342843089032	0.00605	0.0127368421052632
1700	1.78553861288737	0.00350263157894737	0.0101894736842105
1750	1.29451549434334	0.00350263157894737	0.00477631578947369
1800	1.07132316773242	0.00254736842105263	0.00413947368421053
1850	1.02668470241024	0.00382105263157895	0.00350263157894737
1900	1.16060009837679	0.00350263157894737	0.00413947368421053
1950	1.14572060993606	0.00445789473684211	0.00382105263157895
2000	1.13084112149534	0.00318421052631579	0.00573157894736842
2050	0.892769306443688	0.00286578947368421	0.00254736842105263
2100	0.907648794884416	0.00382105263157895	0.00254736842105263
2150	0.996925725528784	0.00286578947368421	0.00318421052631579
2200	0.863010329562232	0.00159210526315789	0.00286578947368421
2250	0.773733398917864	0.00191052631578947	0.00413947368421053
2300	0.669576979832768	0.00350263157894737	0.00222894736842105
2350	0.87788981800296	0.00445789473684211	0.00254736842105263
2400	1.04156419085097	0.00541315789473684	0.00254736842105263
2450	1.27963600590262	0.00605	0.00350263157894737
2500	1.2201180521397	0.00413947368421053	0.00127368421052632
