Distance from Center (cmd=annotatePeaks.pl Cluster3_DRIP_peaks.bed hg38 -d Vehicle_TagDir E2_TagDir -hist 50 -size 5000)	Vehicle_TagDir Coverage	Vehicle_TagDir + Tags	Vehicle_TagDir - Tags	E2_TagDir Coverage	E2_TagDir + Tags	E2_TagDir - Tags
-2500	0.527653880463872	0.00277627118644068	0.00185084745762712	2.04348109517601	0.00631525423728813	0.00645254237288136
-2450	0.707404103479037	0.00431864406779661	0.00215932203389831	2.09100391134289	0.00604067796610169	0.00782542372881356
-2400	0.695807314897413	0.00138813559322034	0.00185084745762712	2.10156453715776	0.00727627118644068	0.00988474576271187
-2350	0.753791257805531	0.00215932203389831	0.00200508474576271	2.13324641460235	0.00686440677966102	0.0074135593220339
-2300	0.724799286351472	0.00416440677966102	0.00431864406779661	2.36558018252933	0.00851186440677967	0.00796271186440678
-2250	0.690008920606601	0.00293050847457627	0.00200508474576271	2.62431551499348	0.0112576271186441	0.010571186440678
-2200	0.713202497769848	0.00323898305084746	0.00200508474576271	2.63487614080834	0.00933559322033899	0.0113949152542373
-2150	0.863960749330955	0.00416440677966102	0.00200508474576271	2.84608865710561	0.00988474576271187	0.00768813559322034
-2100	0.829170383586084	0.00277627118644068	0.00215932203389831	2.89361147327249	0.00906101694915255	0.0111203389830509
-2050	0.852363960749331	0.00262203389830509	0.00277627118644068	2.87249022164276	0.00988474576271187	0.00919830508474577
-2000	0.736396074933095	0.00107966101694915	0.00339322033898305	2.83552803129074	0.0074135593220339	0.0129050847457627
-1950	0.649420160570919	0.00293050847457627	0.00262203389830509	2.89889178617992	0.0124932203389831	0.00947288135593221
-1900	0.713202497769848	0.00385593220338983	0.00277627118644068	3.22099087353325	0.0159254237288136	0.0115322033898305
-1850	0.759589652096343	0.00401016949152542	0.00200508474576271	3.3477183833116	0.0100220338983051	0.0122186440677966
-1800	0.829170383586084	0.00262203389830509	0.00215932203389831	3.30547588005215	0.0100220338983051	0.010571186440678
-1750	0.800178412132025	0.00246779661016949	0.00293050847457627	3.01505867014342	0.00700169491525424	0.0113949152542373
-1700	0.823371989295272	0.00401016949152542	0.00277627118644068	3.00449804432855	0.0138661016949153	0.0145525423728814
-1650	0.713202497769848	0.00200508474576271	0.00385593220338983	3.13122555410691	0.0145525423728814	0.00988474576271187
-1600	0.71900089206066	0.00277627118644068	0.000616949152542373	3.25267275097784	0.0111203389830509	0.0107084745762712
-1550	0.747992863514719	0.00138813559322034	0.00293050847457627	3.30547588005215	0.0115322033898305	0.0100220338983051
-1500	0.724799286351472	0.00385593220338983	0.00262203389830509	3.34243807040417	0.0144152542372882	0.00988474576271187
-1450	0.736396074933095	0.00354745762711864	0.00370169491525424	3.49556714471969	0.0157881355932204	0.0148271186440678
-1400	0.805976806422837	0.00308474576271186	0.00277627118644068	3.56949152542373	0.0108457627118644	0.00988474576271187
-1350	0.794380017841213	0.00277627118644068	0.00154237288135593	3.47972620599739	0.0107084745762712	0.0116694915254237
-1300	0.823371989295272	0.00323898305084746	0.00385593220338983	3.87046936114733	0.0236135593220339	0.0170237288135593
-1250	0.643621766280107	0.00138813559322034	0.00246779661016949	3.74374185136897	0.0115322033898305	0.0120813559322034
-1200	0.666815343443354	0.00493559322033898	0.00262203389830509	3.96023468057366	0.0135915254237288	0.0122186440677966
-1150	0.713202497769848	0.00262203389830509	0.00154237288135593	4.12392438070404	0.0148271186440678	0.0138661016949153
-1100	0.753791257805531	0.00154237288135593	0.00185084745762712	4.07640156453716	0.0185338983050848	0.0122186440677966
-1050	0.632024977698484	0.000771186440677966	0.00185084745762712	4.11336375488918	0.0107084745762712	0.0131796610169492
-1000	0.574041034790366	0.00169661016949153	0.00262203389830509	4.27705345501956	0.0133169491525424	0.0138661016949153
-950	0.637823371989295	0.00354745762711864	0.00416440677966102	4.7364406779661	0.0263593220338983	0.0182593220338983
-900	0.68421052631579	0.0046271186440678	0.00123389830508475	4.59915254237288	0.0144152542372881	0.0178474576271187
-850	0.800178412132025	0.00262203389830509	0.0023135593220339	4.50938722294654	0.0135915254237288	0.0164745762711865
-800	0.794380017841213	0.00354745762711864	0.00277627118644068	4.1503259452412	0.0146898305084746	0.0120813559322034
-750	0.78278322925959	0.00308474576271186	0.00262203389830509	4.47242503259452	0.0193576271186441	0.0190830508474577
-700	0.730597680642284	0.00354745762711864	0.00185084745762712	4.71531942633637	0.0188084745762712	0.0160627118644068
-650	0.776984834968778	0.00293050847457627	0.00169661016949153	5.0374185136897	0.0229271186440678	0.0157881355932204
-600	0.863960749330955	0.00478135593220339	0.00246779661016949	5.38063885267275	0.0201813559322034	0.0179847457627119
-550	0.887154326494202	0.00385593220338983	0.00277627118644068	5.36479791395046	0.0207305084745763	0.0162
-500	0.945138269402319	0.0046271186440678	0.00185084745762712	5.57601043024772	0.0212796610169492	0.0182593220338983
-450	0.968331846565566	0.00277627118644068	0.00385593220338983	5.77138200782269	0.0201813559322034	0.0183966101694916
-400	0.852363960749331	0.00293050847457627	0.00169661016949153	6.08820078226858	0.0252610169491526	0.0215542372881356
-350	0.968331846565566	0.00385593220338983	0.00370169491525424	6.54230769230769	0.0300661016949153	0.0214169491525424
-300	1.0321141837645	0.00601525423728813	0.00323898305084746	7.27099087353325	0.0367932203389831	0.0212796610169492
-250	1.01471900089206	0.00262203389830509	0.00323898305084746	7.50332464146023	0.0207305084745763	0.0247118644067797
-200	1.14808206958073	0.00616949152542373	0.00431864406779661	7.54028683181225	0.0262220338983051	0.0237508474576272
-150	0.991525423728814	0.00416440677966102	0.00277627118644068	7.19178617992177	0.0263593220338983	0.0258101694915255
-100	1.2292595896521	0.00940847457627118	0.00354745762711864	9.62601043024772	0.0689186440677968	0.0271830508474577
-50	1.21766280107047	0.0023135593220339	0.0023135593220339	12.2080834419818	0.058484745762712	0.0275949152542373
0	1.11329170383586	0.00185084745762712	0.00246779661016949	13.69185136897	0.0395389830508475	0.0334983050847458
50	1.06110615521855	0.00323898305084746	0.0046271186440678	12.6041069100391	0.0207305084745763	0.0520322033898306
100	0.881355932203389	0.00416440677966102	0.00416440677966102	9.91642764015646	0.0244372881355933	0.0686440677966103
150	0.974130240856378	0.00370169491525424	0.00323898305084746	7.20234680573662	0.0251237288135594	0.0285559322033899
200	1.0842997323818	0.00370169491525424	0.00293050847457627	7.366036505867	0.0262220338983051	0.0253983050847458
250	1.2292595896521	0.00354745762711864	0.0046271186440678	7.67757496740546	0.0306152542372882	0.0252610169491526
300	1.13648528099911	0.00215932203389831	0.00431864406779661	7.60365058670142	0.0244372881355933	0.0345966101694916
350	1.20606601248885	0.00539830508474576	0.00694067796610169	6.88552803129073	0.0197694915254238	0.0297915254237289
400	1.00892060660125	0.00293050847457627	0.00478135593220339	6.28885267275096	0.0208677966101695	0.0248491525423729
450	1.00312221231044	0.00401016949152542	0.00370169491525424	6.2624511082138	0.0194949152542373	0.0222406779661017
500	0.997323818019625	0.00354745762711864	0.00308474576271186	6.32053455019555	0.0234762711864407	0.0179847457627119
550	0.939339875111507	0.00339322033898305	0.00431864406779661	6.52118644067795	0.0227898305084746	0.0289677966101695
600	1.04371097234612	0.00370169491525424	0.00277627118644068	6.58983050847456	0.0201813559322034	0.0262220338983051
650	0.962533452274754	0.00215932203389831	0.00385593220338983	5.9931551499348	0.0140033898305085	0.022377966101695
700	0.950936663693131	0.00200508474576271	0.00555254237288136	5.26447196870924	0.014964406779661	0.0334983050847458
750	0.730597680642283	0.00185084745762712	0.00246779661016949	4.20840938722293	0.0141406779661017	0.0201813559322034
800	0.707404103479036	0.00277627118644068	0.00431864406779661	4.01303780964796	0.0160627118644068	0.0138661016949153
850	0.678412132024977	0.00308474576271186	0.00323898305084746	4.28233376792697	0.0192203389830509	0.0127677966101695
900	0.71900089206066	0.00200508474576271	0.00215932203389831	4.67307692307691	0.0163372881355932	0.0153762711864407
950	0.695807314897412	0.00169661016949153	0.00215932203389831	4.73116036505865	0.0164745762711865	0.0152389830508475
1000	0.707404103479036	0.00416440677966102	0.00169661016949153	4.58331160365057	0.0140033898305085	0.0134542372881356
1050	0.684210526315789	0.00215932203389831	0.0046271186440678	4.41434159061276	0.013728813559322	0.0259474576271187
1100	0.690008920606601	0.00185084745762712	0.000925423728813559	3.84934810951759	0.0135915254237288	0.0140033898305085
1150	0.75379125780553	0.00185084745762712	0.00277627118644068	3.88631029986961	0.0135915254237288	0.0131796610169492
1200	0.713202497769848	0.00277627118644068	0.00185084745762712	4.02887874837026	0.0116694915254237	0.0113949152542373
1250	0.85236396074933	0.00277627118644068	0.00401016949152542	4.35097783572358	0.0145525423728814	0.0146898305084746
1300	0.800178412132024	0.00185084745762712	0.00354745762711864	4.05528031290742	0.0104338983050848	0.0214169491525424
1350	0.701605709188224	0.00215932203389831	0.00293050847457627	3.36883963494131	0.00864915254237289	0.0145525423728814
1400	0.672613737734165	0.00277627118644068	0.00493559322033898	3.27379400260755	0.0113949152542373	0.0167491525423729
1450	0.533452274754683	0.00154237288135593	0.00200508474576271	2.94113428943936	0.0115322033898305	0.0108457627118644
1500	0.533452274754683	0.00123389830508475	0.00154237288135593	3.12066492829203	0.0129050847457627	0.0108457627118644
1550	0.539250669045494	0.00185084745762712	0.00185084745762712	3.27379400260755	0.010571186440678	0.0113949152542373
1600	0.527653880463871	0.00262203389830509	0.00200508474576271	3.35827900912645	0.0081	0.00961016949152543
1650	0.626226583407671	0.0023135593220339	0.00262203389830509	3.316036505867	0.00974745762711865	0.0171610169491526
1700	0.608831400535236	0.00185084745762712	0.00215932203389831	2.75632333767925	0.00686440677966102	0.0137288135593221
1750	0.574041034790365	0.000925423728813559	0.00154237288135593	2.58735332464145	0.0081	0.00878644067796611
1800	0.527653880463871	0.000925423728813559	0.00323898305084746	2.54511082138199	0.00864915254237289	0.0116694915254237
1850	0.463871543264941	0.0023135593220339	0.00138813559322034	2.32333767926987	0.00700169491525424	0.00919830508474577
