Distance from Center (cmd=annotatePeaks.pl Cluster1_DRIP_peaks.bed hg38 -d Vehicle_TagDir E2_TagDir -hist 50 -size 5000)	Vehicle_TagDir Coverage	Vehicle_TagDir + Tags	Vehicle_TagDir - Tags	E2_TagDir Coverage	E2_TagDir + Tags	E2_TagDir - Tags
1150	0.838709677419354	0.00234838709677419	0.00176129032258065	2.84404466501241	0.00679354838709677	0.0130645161290323
1200	0.849745331069608	0.0011741935483871	0.00264193548387097	2.54255583126551	0.00679354838709677	0.00888387096774193
1250	0.80560271646859	0.00234838709677419	0.00322903225806452	2.21091811414392	0.00496451612903226	0.011758064516129
1300	0.739388794567062	0.00234838709677419	0.00528387096774193	2.05012406947891	0.0081	0.0120193548387097
1350	0.606960950764006	0.00293548387096774	0.00322903225806452	1.89937965260546	0.00705483870967742	0.00757741935483871
1400	0.739388794567062	0.00352258064516129	0.00234838709677419	1.91947890818859	0.00836129032258064	0.00679354838709677
1450	0.673174872665534	0.000880645161290323	0.0011741935483871	2.05012406947891	0.00653225806451613	0.00679354838709677
1500	0.750424448217316	0.00264193548387097	0.00205483870967742	2.1606699751861	0.00914516129032258	0.00548709677419355
1550	0.629032258064515	0.00146774193548387	0.00322903225806452	2.34156327543424	0.00757741935483871	0.00679354838709677
1600	0.651103565365025	0.00264193548387097	0.00469677419354839	2.3817617866005	0.0081	0.0104516129032258
1650	0.573853989813242	0.0011741935483871	0.0011741935483871	2.39181141439206	0.00653225806451613	0.00914516129032258
1700	0.529711375212223	0.0011741935483871	0.00176129032258065	2.17071960297767	0.00600967741935484	0.0081
1750	0.617996604414261	0.00146774193548387	0.00293548387096774	1.99987593052109	0.0028741935483871	0.0081
1800	0.562818336162987	0.00352258064516129	0.00322903225806452	1.81898263027295	0.00600967741935484	0.0112354838709677
1850	0.595925297113751	0.00264193548387097	0.000587096774193548	1.51749379652605	0.00653225806451613	0.00731612903225807
1900	0.606960950764006	0.000587096774193548	0.00381612903225806	1.57779156327543	0.00522580645161291	0.00705483870967742
1950	0.529711375212223	0.00205483870967742	0.0011741935483871	1.68833746898263	0.00705483870967742	0.00391935483870968
2000	0.441426146010186	0.000880645161290323	0.00176129032258065	1.51749379652605	0.00209032258064516	0.0052258064516129
2050	0.441426146010186	0.00205483870967742	0.00205483870967742	1.37679900744417	0.00418064516129032	0.00862258064516129
2100	0.419354838709676	0.0011741935483871	0.00234838709677419	1.08535980148883	0.00444193548387097	0.00496451612903226
2150	0.419354838709676	0.00146774193548387	0.00146774193548387	1.11550868486352	0.00444193548387097	0.00391935483870968
2200	0.419354838709676	0.0011741935483871	0.00176129032258065	1.14565756823821	0.00235161290322581	0.00313548387096774
2250	0.386247877758912	0.000880645161290323	0.000587096774193548	1.1758064516129	0.00365806451612903	0.00313548387096774
2300	0.408319185059422	0.00205483870967742	0.00234838709677419	1.16575682382134	0.00235161290322581	0.00705483870967742
2350	0.275891341256366	0.000293548387096774	0.00234838709677419	1.02506203473945	0.00365806451612903	0.00418064516129032
2400	0.342105263157894	0.00264193548387097	0.000293548387096774	1.13560794044665	0.00548709677419355	0.00496451612903226
2450	0.485568760611204	0.00293548387096774	0.0011741935483871	1.06526054590571	0.00365806451612903	0.00496451612903226
2500	0.540747028862478	0.00322903225806452	0.000293548387096774	1.08535980148883	0.00313548387096774	0.00339677419354839
